"""content""","""contenttype""","""created""","""id""","""language"""
b'RT @necklaceofpearl: New outfit!!\nSTREET STYLE IN BCN BLOGGERS MEETS UP\nhttps://t.co/kT8Epk9Wg0\n#BcnMeetUpMeliaSky2 https://t.co/VsPArAEArp',"""text/plain""",1448290548,6.68805E+17,"""es"""
b'@saludfn lamentamos las molestias.Para poder revisar personalmente tu caso por favor env\xc3\xadanos un mail a ayuda@tous.com',"""text/plain""",1448290523,6.68805E+17,"""es"""
b'@terebonita24 lamentamos las molestias.Para poder revisar personalmente tu caso por favor env\xc3\xadanos un mail a ayuda@tous.com',"""text/plain""",1448290494,6.68805E+17,"""es"""
b'RT @MODNetwork: Mam\xc3\xa1s a juego con sus hijas hoy en el #TOUSKIDSBABY https://t.co/dPdkSq9oYd https://t.co/TBqIMRS8Cc',"""text/plain""",1448290474,6.68805E+17,"""es"""
b'RT @algobonitoPR: Maribel Verd\xc3\xba con joyas de @tousjewelry en los #PRIXMC2015 de @marieclaire_es \xf0\x9f\x92\x8e https://t.co/bKsIUm3u7w',"""text/plain""",1448035916,6.67737E+17,"""es"""
b'Exclusively for our #TousLovers we present the new #TenderStories N\xc2\xba3 https://t.co/OPwuwhi3qm',"""text/plain""",1448011937,6.67637E+17,"""es"""
b'En exclusiva para nuestros #TousLovers os presentamos la nueva #TenderStories N\xc2\xba3 en https://t.co/XxMOKSxLNU https://t.co/q0l3tCbmNN',"""text/plain""",1448010727,6.67631E+17,"""es"""
b'Las luces del skyline de Miami se reflejan en la oscuridad de la noche sobre el agua y de ellas nace View Gold https://t.co/cYh78PYHtP',"""text/plain""",1447948053,6.67369E+17,"""es"""
b'@bettybenavente lamentamos las molestias.Para poder revisar personalmente tu caso por favor env\xc3\xadanos un mail a ayuda@tous.com',"""text/plain""",1447862826,6.67011E+17,"""es"""
"b'Descubre Straigth, la colecci\xc3\xb3n inspirada en las tradicionales joyas de perlas pero aportando un giro m\xc3\xa1s moderno https://t.co/aR2tDV5MNk'","""text/plain""",1447781630,6.66671E+17,"""es"""
b'Descubre las novedades de la colecci\xc3\xb3n #TOUSbaby en TOUS Kids&amp;Baby Journal https://t.co/QbizhrfEPu @Lostinvogue https://t.co/njUptYhqza',"""text/plain""",1447779778,6.66663E+17,"""es"""
b'@WaldaPucela lamentamos las molestias.Para poder revisar personalmente tu caso por favor env\xc3\xadanos un mail a ayuda@tous.com',"""text/plain""",1447779705,6.66663E+17,"""es"""
b'Descubre las novedades de la colecci\xc3\xb3n #TOUSbaby en TOUS Kids&amp;Baby Journal https://t.co/QbizhrfEPu @Lostinvogue https://t.co/QEq0AMSEk7',"""text/plain""",1447772405,6.66632E+17,"""es"""
"b""RT @LeonoraJimenez1: Fabulous accessories by @tousjewelry today on the blog. Did you check today's post? Don't miss it!\xe2\x80\xa6 https://t.co/DI5Iu\xe2\x80\xa6""","""text/plain""",1447751005,6.66542E+17,"""es"""
b'RT @ViewsByLaura: Loca por no saber qu\xc3\xa9 llevar este #vero\xc3\xb1o #oto\xc3\xb1o ?Hoy un #look perfecto para estos d\xc3\xadas en https://t.co/lmWM9oRXEw https:\xe2\x80\xa6',"""text/plain""",1447750985,6.66542E+17,"""es"""
b'Un cl\xc3\xa1sico que vuelve renovado: el reloj Plate creado en distintos materiales con esfera rectangular https://t.co/cY5tahhsPK',"""text/plain""",1447687147,6.66274E+17,"""es"""
"b'@MiReNtXu87 sorry for the inconvenience. Please, email us to help@tous.com so we can help you'","""text/plain""",1447673194,6.66216E+17,"""es"""
b'@JAIMEGMEZGARCA1 lamentamos las molestias.Para poder revisar personalmente tu caso por favor env\xc3\xadanos un mail a ayuda@tous.com',"""text/plain""",1447672810,6.66214E+17,"""es"""
b'@SileniaRguez lamentamos las molestias.Para poder revisar personalmente tu caso por favor env\xc3\xadanos un mail a ayuda@tous.com @elcorteingles',"""text/plain""",1447672349,6.66212E+17,"""es"""
b'@inesgdepaco @Menudavidaperro lamentamos las molestias.Para poder revisar personalmente tu caso por favor env\xc3\xadanos un mail a ayuda@tous.com',"""text/plain""",1447672248,6.66212E+17,"""es"""
b'RT @myshowroomblog: Nuevo look en My Showroom!\n@tousjewelry @chicwish @stevemaddenesp\nhttps://t.co/jRUzv3EIRE https://t.co/MohNuwIx5X',"""text/plain""",1447672102,6.66211E+17,"""es"""
b'Hola @maeufaba para que podamos revisar personalmente tu caso te aconsejamos que nos env\xc3\xades un mail a ayuda@tous.com Gracias!',"""text/plain""",1447403435,6.65084E+17,"""es"""
b'TOUS presenta Tender Stories 3.Pr\xc3\xb3ximamente descubre la historia completa en https://t.co/XxMOKSxLNU #tenderstories https://t.co/nU359k1BGo',"""text/plain""",1447402998,6.65082E+17,"""es"""
b'Hola @isabellacadiz1 tienes toda la informaci\xc3\xb3n disponible en https://t.co/XxMOKSxLNU  \xc2\xa1Un saludo!',"""text/plain""",1447347752,6.64851E+17,"""es"""
b'Nacido con la voluntad de rendir un homenaje al heritage de TOUS: #MossaicBag https://t.co/4netktyUK2 https://t.co/ViwXhZ6QLR',"""text/plain""",1447345163,6.6484E+17,"""es"""
b'Happy Halloween #touslovers!!! https://t.co/0OaeNQbTBx',"""text/plain""",1446296748,6.60443E+17,"""es"""
b'RT @TrendyAdvisor: \xc2\xa1El bolso perfecto para sorprender con estilo en Halloween: star bear by @tousjewelry ! https://t.co/uXBThw0X9J https://\xe2\x80\xa6',"""text/plain""",1446233438,6.60177E+17,"""es"""
b'RT @Opticas_Devlyn: La colecci\xc3\xb3n #Tous2015 de lentes oft\xc3\xa1lmicos nos muestra que la salud visual est\xc3\xa1 de moda. https://t.co/r4wTiLHIPk https\xe2\x80\xa6',"""text/plain""",1446206988,6.60066E+17,"""es"""
"b'RT @ATRENDYLIFE: Hoy en el blog, estrenando mi nuevo bolso de @tousjewelry que es &lt;3 https://t.co/JkmOQXGuml'","""text/plain""",1446117885,6.59692E+17,"""es"""
b'RT @AsCancelas: #BlogAsCancelas A\xc3\xban no has visto los nuevos complementos de @tousjewelry? &gt;&gt; https://t.co/Xicc3nDGPr #FelizMartes https://t\xe2\x80\xa6',"""text/plain""",1446033960,6.5934E+17,"""es"""
b'RT @AsCancelas: #BlogAsCancelas A\xc3\xban no has visto los nuevos complementos de @tousjewelry? &gt;&gt; https://t.co/Xicc3nDGPr #FelizMartes https://t\xe2\x80\xa6',"""text/plain""",1445947724,6.58979E+17,"""es"""
b'RT @MODNetwork: Descarga e imprime los coloreables del #TOUSKIDSBABY y a pintar! https://t.co/oaNidmM2nM https://t.co/RpVLUa90hl',"""text/plain""",1445866460,6.58638E+17,"""es"""
"b'RT @ViewsByLaura: \xe3\x80\xb0 #MOSSAIC ,the new Icon Bag by @tousjewelry \xe3\x80\xb0\n#newcollection #fashion #tous #tousbloggers #touslovers #tousjewelry https\xe2\x80\xa6'","""text/plain""",1445866389,6.58637E+17,"""es"""
b'Choose one of our iphone covers! Very soon new fall-winter colours!! https://t.co/0Ty17xvOr0',"""text/plain""",1445623847,6.5762E+17,"""es"""
b'RT @StayCoolStyle: La obsesi\xc3\xb3n del d\xc3\xada de la mano de TOUS @tousjewelry #Tendencias #Shopping https://t.co/Ov9KXhbhYA https://t.co/6E5twtJ5nT',"""text/plain""",1445342131,6.56439E+17,"""es"""
b'@berediaz16 hola!! puedes escribir a ayuda@tous.com y te lo solucionar\xc3\xa1n! :)',"""text/plain""",1445282832,6.5619E+17,"""es"""
b'Pink is also our color! / El rosa tambi\xc3\xa9n es nuestro color! #sumatealrosa #DiaMundialContraelCancerdeMama https://t.co/cWHQTMvXhB',"""text/plain""",1445282472,6.56188E+17,"""es"""
b'Hoy todos nos sumamos al rosa! #cancerdemama #diamundialdelcancerdemama #sumatealrosa http://t.co/6GuIlwXtZF',"""text/plain""",1445263047,6.56107E+17,"""es"""
"b'RT @MODNetwork: \xc2\xbfC\xc3\xb3mo est\xc3\xa1n ya los peques de @Lostinvogue? Luis, Carlitos y Gala hoy en el #TOUSKIDSBABY http://t.co/7BBetHgspL http://t.co\xe2\x80\xa6'","""text/plain""",1445257377,6.56083E+17,"""es"""
"b'RT @rosatous: Hemos abierto tienda nueva en Alicante!!!!!!!!  @tousjewelry  en la Avenida Maisonnave, 13 http://t.co/5K0RRTGomv'","""text/plain""",1445015401,6.55068E+17,"""es"""
b'@Elena_mystyle @elvestidorbego hola chicas! la tuerca al ser de oro tiene un coste. Para cualquier duda pod\xc3\xa9is escribir a ayuda@tous.com',"""text/plain""",1444832846,6.54302E+17,"""es"""
b'RT @necklaceofpearl: New outfit!!\nRED SOLES \nhttp://t.co/lhGZ1rkeFG\n@TRUCCO_SPAIN http://t.co/Zeyi6FjdvA',"""text/plain""",1444823344,6.54263E+17,"""es"""
"b'RT @ATRENDYLIFE: SHOPPING DAY \xf0\x9f\x8c\x9f Con mi bolso nuevo de @tousjewelry y varias joyitas que me tienen \xe2\x9d\xa4\xef\xb8\x8f, disfrutando de\xe2\x80\xa6 https://t.co/hzrVn0vV\xe2\x80\xa6'","""text/plain""",1444823185,6.54262E+17,"""es"""
b'RT @algobonitoPR: Bolso de @tousjewelry en @HolaModa http://t.co/Encq5jPFDc',"""text/plain""",1444752836,6.53967E+17,"""es"""
"b'RT @necklaceofpearl: Me encanta mi nuevo bolso de @tousjewelry , es ideal en negro con las tachuelas en fucsia!!\xf0\x9f\x92\x97\nhttps://t.co/Vn88XVDC97 h\xe2\x80\xa6'","""text/plain""",1444737785,6.53904E+17,"""es"""
"b'RT @annaalasijove: ""\xc2\xbfJoyas en forma de osito de peluche? Esto no funcionar\xc3\xada nunca."" (1958) #B\xc3\xa1rbara #Velvet5 @VelvetOficial @tousjewelry #\xe2\x80\xa6'","""text/plain""",1444446246,6.52681E+17,"""es"""
b'@ShoppingMiss Hola! Puedes escribir a ayuda@tous.com y lo solucionar\xc3\xa1n lo antes posible! un saludo!!',"""text/plain""",1444314654,6.52129E+17,"""es"""
b'RT @santcugatcc: Nueva ubicaci\xc3\xb3n en la Planta 0 de la tienda @tousjewelry en @santcugatcc http://t.co/EIIy94bIsK',"""text/plain""",1444312290,6.52119E+17,"""es"""
b'@Anita_Romero @rosatous hola anita! puedes ponerte en contacto con ayuda@tous.com para solucionar el problema lo antes posible! :)',"""text/plain""",1444047608,6.51009E+17,"""es"""
b'RT @elle_es: [BELLEZA] El oto\xc3\xb1o m\xc3\xa1s femenino y floral viene de la mano de #TOUSFloralTouch @tousjewelry http://t.co/WuCLNZbN9q http://t.co/\xe2\x80\xa6',"""text/plain""",1443795616,6.49952E+17,"""es"""
b'RT @rosatous: FW15 - New Season Ready To Wear https://t.co/720OBKw9LJ via @YouTube @tousjewelry',"""text/plain""",1443726362,6.49662E+17,"""es"""
b'RT @algobonitoPR: . @blancasuarezweb detalla en su blog de @VogueSpain las joyas de @tousjewelry que luci\xc3\xb3 durante el @sansebastianfes http\xe2\x80\xa6',"""text/plain""",1443553575,6.48937E+17,"""es"""
b'RT @necklaceofpearl: WHITE SKIRT FOR MBFWM\nhttp://t.co/KMb4ApssM3\n#MBFWM15 http://t.co/zp4CArgwWY',"""text/plain""",1443532633,6.48849E+17,"""es"""
b'RT @necklaceofpearl: New outfit!!\nWHITE SKIRT IN MBFWM \nhttp://t.co/KMb4ApssM3\n@tousjewelry #MBFWM http://t.co/1YSp3xGs1X',"""text/plain""",1443447216,6.48491E+17,"""es"""
b'RT @necklaceofpearl: New outfit on http://t.co/jcqnExTwNN for my 3rd day in #MBFWM @mordiscodemujer @tousjewelry https://t.co/WJhPg4EAkj',"""text/plain""",1443447200,6.48491E+17,"""es"""
b'NEW NEW NEW!!!--&gt; http://t.co/4netktyUK2 http://t.co/OvTW8WWhEA',"""text/plain""",1443027919,6.46732E+17,"""es"""
"b'RT @blancaladys: @blancasuarezweb :"" Piedras ""especiales espaciales"" @tousjewelry @rosatous  #Tous \xf0\x9f\x92\x8e #63SSIFF #MiGranNoche "" http://t.co/TV\xe2\x80\xa6'","""text/plain""",1443027852,6.46732E+17,"""es"""
b'RT @necklaceofpearl: New outfit!!\nBLACK DRESS AT MBFWM \nhttp://t.co/x81YiJafcw\n@tousjewelry #MBFWM http://t.co/bsHob3pw41',"""text/plain""",1443027844,6.46732E+17,"""es"""
b'VOGUE Fashion Nigth Out Madrid con Dulceida @aidadomenech https://t.co/7ZXpWIcegq  via @YouTube #VFNO2015',"""text/plain""",1442497701,6.44508E+17,"""es"""
b'RT @rosatous: Lanzamos nuevo cat\xc3\xa1logo FW15 @tousjewelry http://t.co/oKX9bJ4i9y',"""text/plain""",1442497660,6.44508E+17,"""es"""
b'RT @AsCancelas: \xc2\xbfCu\xc3\xa1l es tu estilo? Crea el tuyo en @tousjewelry #AsCancelas http://t.co/jgdQ5zbc9m http://t.co/tgr5DAX1q6',"""text/plain""",1442497639,6.44508E+17,"""es"""
b'\xf0\x9f\x94\x9cMuy pronto nueva colecci\xc3\xb3n y nuevo cat\xc3\xa1logo! | \xf0\x9f\x94\x9cVery soon new collection and new cathalog!\xe2\x80\xa6 https://t.co/PUM03x0NS0',"""text/plain""",1440758689,6.37214E+17,"""es"""
b'#TOUS ya est\xc3\xa1 presente en 45 pa\xc3\xadses!  D\xc3\xb3nde te gustar\xc3\xada que viajara ahora nuestro oso? \xe2\x9c\x88\xef\xb8\x8f\xf0\x9f\x90\xbb\n#TOUS is\xe2\x80\xa6 https://t.co/zAmWMM0JMn',"""text/plain""",1440671905,6.3685E+17,"""es"""
b'@MariaAlboran7 hola! puedes mandar la foto a ayuda@tous.com y te informaremos del modelo y la disponibilidad. Un saludo!!',"""text/plain""",1440597437,6.36538E+17,"""es"""
b'TOUS essentials for today!\xf0\x9f\x91\x86\xe2\x9c\x96\xef\xb8\x8f3 \nEsenciales de TOUS para hoy!\xf0\x9f\x91\x86\xe2\x9c\x96\xef\xb8\x8f3 (pic: whatannawears) \n#tousjewelry\xe2\x80\xa6 https://t.co/sbs2fAeic3',"""text/plain""",1440589113,6.36503E+17,"""es"""
b'@xgaescax Hola Miguel! puedes escribir a ayuda@tous.com no tardan m\xc3\xa1s de 24horas en responder a tu correo! gracias y disculpa las molestias!',"""text/plain""",1440572009,6.36431E+17,"""es"""
b'\xf0\x9f\x8e\xacMIX &amp; MATCH\xf0\x9f\x8e\xac \nDescubre c\xc3\xb3mo combinar nuestros pendientes en este divertido video! | Discover how to\xe2\x80\xa6 https://t.co/sspZ3Y8KPf',"""text/plain""",1440501586,6.36136E+17,"""es"""
b'MIX &amp; MATCH! http://t.co/TTHghuJEbD',"""text/plain""",1440493818,6.36103E+17,"""es"""
b'Fashion blogger and it girl @chiarabiasi wearing our new #BaltasarWild \xf0\x9f\x94\x9d\xe2\x9c\xa8 | La blogger &amp; it girl\xe2\x80\xa6 https://t.co/9kywFZgrSG',"""text/plain""",1440413224,6.35765E+17,"""es"""
b'#Marilyn the perfect clutch for party tonight\xe2\x9c\xa8\xe2\x9c\xa8\xe2\x9c\xa8 | #Marilyn el clutch perfecto para esta noche!\xe2\x9c\xa8\xe2\x9c\xa8\xe2\x9c\xa8\xe2\x80\xa6 https://t.co/HgavC5YyVY',"""text/plain""",1440153692,6.34677E+17,"""es"""
b'Pendientes especiales dise\xc3\xb1ados por #RosaOriol en #AtelierTous\xf0\x9f\x92\x8e | Special earings designed by\xe2\x80\xa6 https://t.co/FkYesfhdJF',"""text/plain""",1440057306,6.34272E+17,"""es"""
b'Mixing prints! Our new #Obraian leo on the #tousbear sofa!\xf0\x9f\x91\x8c | Mezclando prints! Nuestro nuevo\xe2\x80\xa6 https://t.co/sZhypuKgfx',"""text/plain""",1440003402,6.34046E+17,"""es"""
b'@ShoppingMiss hola! en que tienda has hecho el pedido? :)',"""text/plain""",1439913492,6.33669E+17,"""es"""
b'Summer essentials by TOUS Jewelry!\xf0\x9f\x98\x8e\xe2\x98\x80\xef\xb8\x8f | Esenciales veraniegos by TOUS Jewelry!\xf0\x9f\x98\x8e\xe2\x98\x80\xef\xb8\x8f #TackPuntas &amp;\xe2\x80\xa6 https://t.co/5cuTvkYN75',"""text/plain""",1439893667,6.33586E+17,"""es"""
b'Classy Mondays!\xe2\x99\xa0\xef\xb8\x8f\xe2\x99\xa3\xef\xb8\x8f\xe2\x9a\xab\xef\xb8\x8f\n(Pic: whatannawears) #tousbear #tousjewelry #touslovesbloggers #tousrings https://t.co/TKpQ9T3eGU',"""text/plain""",1439808580,6.33229E+17,"""es"""
"b""Let's Friday!!!\xf0\x9f\x8e\x89 #Melibea backpack available in black and camel! | Mochila #Melibea disponible en\xe2\x80\xa6 https://t.co/tEHyxY5Php""","""text/plain""",1439561034,6.32191E+17,"""es"""
b'New #Follow collection! Summer essentials!\xf0\x9f\x91\x86| La nueva colecci\xc3\xb3n #Follow uno de los b\xc3\xa1sicos del\xe2\x80\xa6 https://t.co/sToRaxIxIC',"""text/plain""",1439450206,6.31726E+17,"""es"""
b'Avance de la nueva temporada ya en\xf0\x9f\x91\x89http://t.co/4netktyUK2 como nuestra colecci\xc3\xb3n #Coaster! | New arrivals from\xe2\x80\xa6 https://t.co/4v8yHVxSfs',"""text/plain""",1439361912,6.31356E+17,"""es"""
b'\xf0\x9f\x86\x95Los nuevos pendientes #beach ya disponibles en tiendas TOUS y http://t.co/4netktyUK2! | \xf0\x9f\x86\x95New #beach earings\xe2\x80\xa6 https://t.co/UnN7moWm68',"""text/plain""",1439277976,6.31004E+17,"""es"""
b'Un look playero de lunes con nuestro #Obraian verde!\xf0\x9f\x92\x9a\xf0\x9f\x92\x99 |look for this Monday with our green\xe2\x80\xa6 https://t.co/20cFyNDoGr',"""text/plain""",1439200801,6.3068E+17,"""es"""
b'Back to basics!\xf0\x9f\x92\x98 feliz viernes!! (Pic: catjuanledesma) #tousjewelry #tousbasics #tousbear #touslovers https://t.co/CFnsmFALbW',"""text/plain""",1438978527,6.29748E+17,"""es"""
b'Work in process...\xf0\x9f\x92\x8e | Trabajando en nuevos proyectos...\xf0\x9f\x92\x8e #ateliertous #RosaOriol #tousjewelry\xe2\x80\xa6 https://t.co/byH4tvGAdZ',"""text/plain""",1438877211,6.29323E+17,"""es"""
b'Nite nite with our #Obraian bag\xe2\x9c\xa8\xe2\x9c\xa8\xe2\x9c\xa8\xe2\x9c\xa8 (pic: @myshowroomblog) \n#tousjewelry #tousbag #touslovesbloggers\xe2\x80\xa6 https://t.co/VjTOjhO2yz',"""text/plain""",1438797789,6.2899E+17,"""es"""
b'RT @MODNetwork: 5 juegos de nuestros abuelos con los que los m\xc3\xa1s peques disfrutar\xc3\xa1n hoy #TOUSKIDSBABY http://t.co/FOtdbRBdCd http://t.co/fh\xe2\x80\xa6',"""text/plain""",1438685941,6.28521E+17,"""es"""
b'Un anillo dise\xc3\xb1ado por #RosaOriol perfecto para ocasiones especiales!\xf0\x9f\x92\x8d | A ring designed by\xe2\x80\xa6 https://t.co/Dn96MGgqqg',"""text/plain""",1438685727,6.2852E+17,"""es"""
b'Feliz lunes con nuestro bolso #Ren\xc3\xa9 y la pulsera #Follow!\xe2\x9c\x94\xef\xb8\x8f |Monday with our #Ren\xc3\xa9 bag and #Follow\xe2\x80\xa6 https://t.co/EQwPhDsBze',"""text/plain""",1438605674,6.28184E+17,"""es"""
b'Colours everywhere with #TackPuntas collection!\xf0\x9f\x92\x96 | Colores de verano con la colecci\xc3\xb3n #TackPuntas!\xf0\x9f\x92\x96\xe2\x80\xa6 https://t.co/T66KnwMKH9',"""text/plain""",1438337891,6.27061E+17,"""es"""
b'#DriveMotif el reloj perfecto para regalar o... Regalarse!!!\xf0\x9f\x98\x81 | #DriveMotif the perfect watch to\xe2\x80\xa6 https://t.co/89qAdJpvYY',"""text/plain""",1438241039,6.26654E+17,"""es"""
b'Modo verano on con nuestros anillos con moviento #MixColor y #Bethoven\xf0\x9f\x8c\xbf | Summer vibes with our\xe2\x80\xa6 https://t.co/syDWIdmMjY',"""text/plain""",1438162526,6.26325E+17,"""es"""
b'Colecci\xc3\xb3n #Heaven... Eres \xc3\xa1ngel o demonio?\xf0\x9f\x91\xbc\xf0\x9f\x91\xb9 | #Heaven collection... You are angel or devil?\xf0\x9f\x91\xbc\xf0\x9f\x91\xb9\xe2\x80\xa6 https://t.co/o6pjkEIwdB',"""text/plain""",1438070835,6.25941E+17,"""es"""
b'Sweet monday with #Esveth collection!\xf0\x9f\x91\x8c| Sweet monday con la colecci\xc3\xb3n #Esveth\xf0\x9f\x91\x8c (pic: vanilla&amp;soap)\xe2\x80\xa6 https://t.co/iVTx3FXyzF',"""text/plain""",1437996802,6.2563E+17,"""es"""
b'Planeando una escapada para el fin de semana?\xf0\x9f\x92\xad\xf0\x9f\x93\x8d| Planning a trip for this weekend\xf0\x9f\x92\xad\xf0\x9f\x93\x8d #tousjewelry\xe2\x80\xa6 https://t.co/hRArkwxUKw',"""text/plain""",1437738902,6.24548E+17,"""es"""
b'Novedad! La colecci\xc3\xb3n #beach ya disponible en tiendas TOUS y en http://t.co/4netktyUK2\xf0\x9f\x8c\xb4 | New in! The #beach\xe2\x80\xa6 https://t.co/xoMsEhTG4d',"""text/plain""",1437649073,6.24172E+17,"""es"""
b'RT @rosatous: \xc2\xa1Ya somos 200.000 #touslovers en Instagram! http://t.co/doqI14aTUx CONGRATS @tousjewelry',"""text/plain""",1437579064,6.23878E+17,"""es"""
b'La primera joya siempre es una de las m\xc3\xa1s especiales\xe2\x9d\xa4\xef\xb8\x8f | The first jewel is always one of the most\xe2\x80\xa6 https://t.co/xPV7zMb1Zh',"""text/plain""",1437564500,6.23817E+17,"""es"""
"b'@NIrvine1 dear Nicola, you can keep in contact with ayuda@tous.com to solve the problem. best regards'","""text/plain""",1437493930,6.23521E+17,"""es"""
b'Custom handmade jewelry designed by #RosaOriol\xe2\x9c\xa8 | Joyas personalizadas hechas a mano por #RosaOriol\xe2\x9c\xa8\xe2\x80\xa6 https://t.co/3NquiIZ8Bp',"""text/plain""",1437473329,6.23434E+17,"""es"""
b'RT @GalaGonzalez: You can still get a piece of my jewellery collection #galaxtous at http://t.co/7dwupNGpYr @tousjewelry http://t.co/sfgqet\xe2\x80\xa6',"""text/plain""",1437462528,6.23389E+17,"""es"""
b'RT @Espin_Mari: @tousjewelry \xf0\x9f\x98\x8a\xf0\x9f\x98\x8a http://t.co/9jKEtasmFu',"""text/plain""",1437462520,6.23389E+17,"""es"""
b'Look minimal para un lunes con nuestro bolso #Shell!\xf0\x9f\x91\x9c |Minimal outfit for this Monday with our\xe2\x80\xa6 https://t.co/IcjyZY7Fm4',"""text/plain""",1437397395,6.23116E+17,"""es"""
b'200K\xf0\x9f\x8e\x89 GRACIAS #touslovers! \n200K\xf0\x9f\x8e\x89THANK YOU #touslovers! https://t.co/H2Bkal8dLW',"""text/plain""",1437144081,6.22053E+17,"""es"""
"b""Por fin viernes!!! A disfrutar del fin de semana #touslovers!\xf0\x9f\x92\xa5\xf0\x9f\x8d\xb8|Yay!! It's Friday! let's enjoy the\xe2\x80\xa6 https://t.co/Jw6aRNlqka""","""text/plain""",1437130397,6.21996E+17,"""es"""
b'Descubre en Kids&amp;Baby Journal los ooks TOUS m\xc3\xa1s veraniegos para vuestros peques! http://t.co/MnVJvl09Af http://t.co/8odYnWt1hy',"""text/plain""",1437127722,6.21985E+17,"""es"""
b'Otra TOUS #TenderStories : Ana y Javier se prometieron en nuestra tienda de NY durante sus vacaciones. \xc2\xa1Enhorabuena! http://t.co/eKXceTTpdJ',"""text/plain""",1437057428,6.2169E+17,"""es"""
b'RT @ras_silva: Fascinado con parte de la colecci\xc3\xb3n de @GalaGonzalez que llegar\xc3\xa1 a Chile de @tousjewelry http://t.co/tGC7hG0VfR http://t.co/\xe2\x80\xa6',"""text/plain""",1437054456,6.21678E+17,"""es"""
b'Las indispensables del verano\xf0\x9f\x91\x89 las gafas #Miami!\xf0\x9f\x98\x8e | Summer essentials\xf0\x9f\x91\x89 #Miami sunglasses!\xf0\x9f\x98\x8e\xe2\x80\xa6 https://t.co/LjfYMh13t3',"""text/plain""",1437043882,6.21633E+17,"""es"""
b'RT @Saariis_: Por fin es m\xc3\xada \xf0\x9f\x98\x8d\xf0\x9f\x98\x8d @tousjewelry #touslove #meencanta #tousmoments #comounanenapeque\xc3\xb1a http://t.co/aOUUPqDkk0',"""text/plain""",1436960630,6.21284E+17,"""es"""
b'#Rose bag addict!\xf0\x9f\x8c\xb8| Una foto de una adicta a nuestro bloso #Rose! (Pic: @styletraces) #tousjewelry\xe2\x80\xa6 https://t.co/H8hoxxxhCW',"""text/plain""",1436957278,6.2127E+17,"""es"""
b'RT @KristinClarkFSU: #SwimWeek prep w. @tousjewelry @tous_us at @AventuraMall this afternoon! \xf0\x9f\x98\x8d #TouslovesMiami http://t.co/LARdzrQcw9',"""text/plain""",1436946336,6.21224E+17,"""es"""
b'Summer vibe with #TackPuntas necklace and #Grit &amp; #SweetDolls rings\xe2\x9c\xa8\xe2\x9c\xa8\xe2\x9c\xa8 | Estilo veraniego con el\xe2\x80\xa6 https://t.co/mvXRUIBydr',"""text/plain""",1436871716,6.20911E+17,"""es"""
b'RT @Melaniapan: Finalizing details #book At work with #FernandoGuitierrez @rosatous @tousjewelry #secretproject @ Tous https://t.co/s7d3Gu8\xe2\x80\xa6',"""text/plain""",1436803262,6.20624E+17,"""es"""
b'#RosaOriol empezando la semana trabajando en sus piezas especiales!\xe2\x9c\xa8\xf0\x9f\x92\x8e\xe2\x9c\xa8 | #RosaOriol starting the\xe2\x80\xa6 https://t.co/B4cpS9lw6T',"""text/plain""",1436785998,6.20552E+17,"""es"""
b'Today al TOUS HQ with @rosatous @jemerced @whatannawears and @JestemKasia from #Poland #touspolska #bloggerstour http://t.co/DCCcEvV5fI',"""text/plain""",1436520461,6.19438E+17,"""es"""
b'Fridays are made for Mix&amp;Match!\xf0\x9f\x92\xa5 | Los viernes son para mezclar y combinar!\xf0\x9f\x92\xa5 #tousjewelry\xe2\x80\xa6 https://t.co/oAvw1J5mCw',"""text/plain""",1436520141,6.19436E+17,"""es"""
b'RT @dorothysblog: Mis #pendientes favoritos de las nuevas colecciones de compromiso e invitada de @tousjewelry \xc2\xbfNo son una maravilla? http:\xe2\x80\xa6',"""text/plain""",1436512654,6.19405E+17,"""es"""
b'RT @rosatous: Un d\xc3\xada cualquiera en #TOUSHQ ... A #RosaOriol no hay quien la pare! #fandemimadre #nonstop #segway\xe2\x80\xa6 https://t.co/Eh9xpWLYhe',"""text/plain""",1436452565,6.19153E+17,"""es"""
"b'RT @styletraces: &lt; r o s e \xc2\xa0\xe2\x80\xa2 \xc2\xa0b a g &gt; by @tousjewelry \xf0\x9f\x92\x9f seems someone has a BIG problem with bags, specially with\xe2\x80\xa6 https://t.co/ogUalbj4vP'","""text/plain""",1436365433,6.18788E+17,"""es"""
b'A little preview of our new #toustitanium collection!\xf0\x9f\x94\x9c | Un peque\xc3\xb1o adelanto de nuestra nueva\xe2\x80\xa6 https://t.co/u1aAi8fJSh',"""text/plain""",1436355221,6.18745E+17,"""es"""
b'Perfect pink combo\xf0\x9f\x91\x89#Ren\xc3\xa9  bag\xe2\x9e\x95#RubberBear iphone case\xe2\x9e\x95#Cocktail ring\xf0\x9f\x8d\xa5 | El perfecto pink mix\xf0\x9f\x91\x89\xe2\x80\xa6 https://t.co/UUlmoHrFlC',"""text/plain""",1436265758,6.1837E+17,"""es"""
b'@ZINGmARIaNA es un producto que est\xc3\xa1 agotado! :(',"""text/plain""",1436260685,6.18348E+17,"""es"""
b'RT @necklaceofpearl: New Outfit Up!!!\nBLUE DRESS FOR SUMMER \xf0\x9f\x92\x99\nhttp://t.co/hVLlN2V2dL http://t.co/nZj8vLZGVk',"""text/plain""",1436255109,6.18325E+17,"""es"""
